date,Region,County,market,latitude,longitude,category,commodity,unit,price
9/15/2021,Nairobi,NAIROBI,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Tomatoes,64 KG,7612.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,"Maize (white, dry)",90 KG,5400.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Sorghum (red),90 KG,6750.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,pulses and nuts,Beans (kidney),90 KG,7353.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,pulses and nuts,Beans (yellow),90 KG,8615.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Cabbage,126 KG,11970.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Onions (dry),13 KG,683.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Tomatoes,64 KG,2571.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,"Maize (white, dry)",90 KG,2700.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,Millet (finger),90 KG,7200.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,"Potatoes (Irish, white)",50 KG,3500.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,Rice (aromatic),50 KG,5000.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,Sorghum (red),90 KG,4500.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (dolichos),90 KG,8100.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (kidney),90 KG,8100.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (rosecoco),90 KG,8100.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (yellow),90 KG,10800.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Cowpeas,90 KG,8100.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,vegetables and fruits,Onions (dry),13 KG,650.0
9/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,vegetables and fruits,Tomatoes,64 KG,3200.0
9/15/2021,Rift Valley,NAKURU,Nakuru,-0.28,36.07,cereals and tubers,Maize,KG,29.88
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",50 KG,1300.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,Rice (aromatic),50 KG,5600.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,Sorghum (white),90 KG,4500.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (kidney),90 KG,6300.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (mung),90 KG,10899.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (rosecoco),90 KG,7155.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Cowpeas,90 KG,8100.0
9/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,vegetables and fruits,Onions (dry),13 KG,780.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,28.9
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Maize (white, dry)",90 KG,3272.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Rice (aromatic),50 KG,4835.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum (red),90 KG,4416.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (rosecoco),90 KG,10125.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (yellow),90 KG,10350.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Cabbage,126 KG,5040.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Onions (dry),13 KG,693.0
9/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Tomatoes,64 KG,4533.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,cereals and tubers,"Potatoes (Irish, white)",50 KG,2000.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,cereals and tubers,Sorghum (red),90 KG,3780.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,pulses and nuts,Beans (rosecoco),90 KG,7200.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,pulses and nuts,Beans (yellow),90 KG,11340.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,vegetables and fruits,Cabbage,126 KG,3528.0
9/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,vegetables and fruits,Kale,50 KG,1833.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,"Maize (white, dry)",90 KG,2795.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,Millet (finger),90 KG,8267.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,"Potatoes (Irish, white)",50 KG,788.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,Sorghum (red),90 KG,4548.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Beans (dolichos),90 KG,13500.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Beans (kidney),90 KG,6849.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Cabbage,126 KG,2048.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Kale,50 KG,700.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Onions (dry),13 KG,918.0
9/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Tomatoes,64 KG,4580.0
10/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,cereals and tubers,"Potatoes (Irish, red)",50 KG,1175.0
10/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Cabbage,126 KG,1487.0
10/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Tomatoes,64 KG,3328.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,cereals and tubers,"Potatoes (Irish, white)",50 KG,1340.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,pulses and nuts,Beans (yellow),90 KG,7002.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Cabbage,126 KG,2581.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Kale,50 KG,1379.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Onions (dry),13 KG,744.0
10/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Tomatoes,64 KG,4006.0
10/15/2021,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,35.05
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,cereals and tubers,"Maize (white, dry)",90 KG,2975.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,cereals and tubers,Millet (finger),90 KG,8748.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,cereals and tubers,"Potatoes (Irish, white)",50 KG,793.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Beans (dolichos),90 KG,8249.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Beans (kidney),90 KG,6498.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Beans (yellow),90 KG,8951.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Cowpeas,90 KG,8199.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Cabbage,126 KG,2079.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Onions (dry),13 KG,780.0
10/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Tomatoes,64 KG,2250.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,Millet (finger),90 KG,7200.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,"Potatoes (Irish, red)",50 KG,1167.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,Sorghum (red),90 KG,4500.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (dolichos),90 KG,9000.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (rosecoco),90 KG,6863.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Cabbage,126 KG,2284.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Onions (dry),13 KG,832.0
10/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Tomatoes,64 KG,2852.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Maize (white, dry)",90 KG,2520.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",50 KG,2167.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Beans (mung),90 KG,9000.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Cowpeas,90 KG,8100.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Cabbage,126 KG,3675.0
10/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Tomatoes,64 KG,2773.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,Millet (finger),90 KG,6300.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,"Potatoes (Irish, red)",50 KG,1125.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,Sorghum (red),90 KG,6375.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,Sorghum (white),90 KG,6225.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,pulses and nuts,Beans (kidney),90 KG,7200.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,pulses and nuts,Beans (rosecoco),90 KG,7200.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,pulses and nuts,Beans (yellow),90 KG,8250.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,pulses and nuts,Cowpeas,90 KG,6525.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,vegetables and fruits,Kale,50 KG,1250.0
10/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,vegetables and fruits,Tomatoes,64 KG,3307.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,"Maize (white, dry)",90 KG,2644.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Millet (finger),90 KG,9000.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Rice (aromatic),50 KG,7703.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Sorghum (red),90 KG,7200.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Beans (kidney),90 KG,9000.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Beans (yellow),90 KG,9338.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Cowpeas,90 KG,6300.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Cabbage,126 KG,1836.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Onions (dry),13 KG,886.0
10/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Tomatoes,64 KG,3806.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",50 KG,1150.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,cereals and tubers,Rice (aromatic),50 KG,6500.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,pulses and nuts,Beans (dolichos),90 KG,8298.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,pulses and nuts,Beans (kidney),90 KG,7200.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,pulses and nuts,Beans (mung),90 KG,11250.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,pulses and nuts,Beans (rosecoco),90 KG,7200.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,pulses and nuts,Beans (yellow),90 KG,8550.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,vegetables and fruits,Kale,50 KG,1500.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,vegetables and fruits,Onions (dry),13 KG,715.0
10/15/2021,Nairobi,NAIROBI,Kitengela (Kajiado),-1.29,36.86,vegetables and fruits,Tomatoes,64 KG,4000.0
10/15/2021,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,32.23
10/15/2021,Nairobi,NAIROBI,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",50 KG,1850.0
10/15/2021,Nairobi,NAIROBI,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Onions (dry),13 KG,504.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Rice (aromatic),50 KG,5750.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Sorghum (red),90 KG,6750.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Sorghum (white),90 KG,6941.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,pulses and nuts,Beans (kidney),90 KG,7320.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,pulses and nuts,Beans (yellow),90 KG,8269.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Cabbage,126 KG,11550.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Kale,50 KG,1681.0
10/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Tomatoes,64 KG,3146.0
10/15/2021,North Eastern,MANDERA,Takaba (Mandera),3.39,40.23,pulses and nuts,Beans (rosecoco),90 KG,7200.0
10/15/2021,North Eastern,MANDERA,Takaba (Mandera),3.39,40.23,pulses and nuts,Beans (yellow),90 KG,9000.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,"Maize (white, dry)",90 KG,2700.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,cereals and tubers,Millet (finger),90 KG,7200.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (dolichos),90 KG,8100.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (kidney),90 KG,8100.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (rosecoco),90 KG,8269.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,pulses and nuts,Beans (yellow),90 KG,10800.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,vegetables and fruits,Cabbage,126 KG,4410.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,vegetables and fruits,Kale,50 KG,1500.0
10/15/2021,Rift Valley,BARINGO,Marigat town (Baringo),0.47,35.98,vegetables and fruits,Onions (dry),13 KG,650.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,"Maize (white, dry)",90 KG,2601.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,Millet (finger),90 KG,8831.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,Rice (aromatic),50 KG,6217.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,cereals and tubers,Sorghum (white),90 KG,4500.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (kidney),90 KG,6019.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (mung),90 KG,12270.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Beans (yellow),90 KG,5400.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,pulses and nuts,Cowpeas,90 KG,8100.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,vegetables and fruits,Cabbage,126 KG,2843.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,vegetables and fruits,Onions (dry),13 KG,772.0
10/15/2021,Rift Valley,NAKURU,Wakulima (Nakuru),-0.3,36.08,vegetables and fruits,Tomatoes,64 KG,3899.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Maize (white, dry)",90 KG,3450.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",50 KG,1359.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum (red),90 KG,4716.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dolichos),90 KG,11700.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (yellow),90 KG,10050.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Cabbage,126 KG,5040.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Onions (dry),13 KG,831.0
10/15/2021,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Tomatoes,64 KG,4960.0
10/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,cereals and tubers,Millet (finger),90 KG,10800.0
10/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,cereals and tubers,"Potatoes (Irish, red)",50 KG,2000.0
10/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,cereals and tubers,Sorghum (red),90 KG,3780.0
10/15/2021,Rift Valley,WEST POKOT,Lomut (West Pokot),1.44,35.57,pulses and nuts,Beans (rosecoco),90 KG,7601.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,Millet (finger),90 KG,8616.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,"Potatoes (Irish, white)",50 KG,759.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,cereals and tubers,Sorghum (red),90 KG,4950.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Beans (dolichos),90 KG,6525.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Beans (rosecoco),90 KG,6498.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Beans (yellow),90 KG,7497.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,pulses and nuts,Cowpeas,90 KG,10350.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Cabbage,126 KG,2375.0
10/15/2021,Rift Valley,WEST POKOT,Makutano (West Pokot),1.25,35.08,vegetables and fruits,Tomatoes,64 KG,3808.0
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,cereals and tubers,Millet (finger),90 KG,8100.0
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,cereals and tubers,"Potatoes (Irish, red)",50 KG,1488.33
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Cabbage,126 KG,1058.4
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Kale,50 KG,708.33
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Onions (dry),13 KG,693.33
11/15/2021,Central,NYERI,Karatina (Nyeri),-0.48,37.13,vegetables and fruits,Tomatoes,64 KG,3360.0
11/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,pulses and nuts,Beans (kidney),90 KG,6048.0
11/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,pulses and nuts,Beans (yellow),90 KG,6894.0
11/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Kale,50 KG,1102.5
11/15/2021,Coast,MOMBASA,Kongowea (Mombasa),-4.06,39.66,vegetables and fruits,Onions (dry),13 KG,798.85
11/15/2021,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,20.1
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,cereals and tubers,"Maize (white, dry)",90 KG,2997.0
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Beans (yellow),90 KG,7497.0
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,pulses and nuts,Cowpeas,90 KG,9999.0
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Cabbage,126 KG,2154.6
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Kale,50 KG,1500.0
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Onions (dry),13 KG,845.0
11/15/2021,Eastern,KITUI,Kitui town (Kitui),-1.36,38.01,vegetables and fruits,Tomatoes,64 KG,1996.8
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,Millet (finger),90 KG,7200.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,"Potatoes (Irish, white)",50 KG,1223.33
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,cereals and tubers,Sorghum (red),90 KG,4500.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (dolichos),90 KG,9000.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (kidney),90 KG,7125.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (rosecoco),90 KG,7125.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,pulses and nuts,Beans (yellow),90 KG,9000.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Cabbage,126 KG,2730.0
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Onions (dry),13 KG,762.67
11/15/2021,Eastern,MACHAKOS,Tala Centre Market (Machakos),-1.27,37.32,vegetables and fruits,Tomatoes,64 KG,2387.2
11/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Maize (white, dry)",90 KG,2475.0
11/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",50 KG,2166.67
11/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Beans (mung),90 KG,9000.0
11/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Cowpeas,90 KG,7200.0
11/15/2021,Eastern,MAKUENI,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Cabbage,126 KG,3990.0
11/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,Millet (finger),90 KG,6450.0
11/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,"Potatoes (Irish, red)",50 KG,1750.0
11/15/2021,Eastern,MERU SOUTH,Kaanwa (Tharaka Nithi),-0.32,37.72,cereals and tubers,"Potatoes (Irish, white)",50 KG,1750.0
